CustomerID,TotalInvestments,TotalAmount,AvgAmount,TotalROI,AvgROI,FirstInvestment,LastInvestment,DaysActive,IsChurnRisk,InvestmentFrequency,ROI_Ratio,Gender,Age,Region,RiskProfile,JoinDate,PreferredInvestmentType,CustomerAgeDays,CustomerAgeMonths,CLV,Segment
INV02232,2,12304.990000000002,6152.495000000001,716.37,358.185,2022-12-21,2023-05-09,139,True,139.0,5.821784495558306,Male,59,Lagos,Low,2022-10-30,Fixed Income,929,30.519053876478317,23.47287707212056,1.0
INV02233,4,60135.08,15033.77,2497.5199999999995,624.3799999999999,2023-03-06,2024-01-27,327,True,109.0,4.153183133704984,Male,32,Lagos,Low,2022-01-11,Real Estate,1221,40.11169513797635,62.26413497133496,3.0
INV02234,3,10358.53,3452.8433333333337,4119.35,1373.1166666666668,2022-07-03,2024-05-14,681,True,340.5,39.767708352439975,Male,25,Lagos,High,2022-05-17,Crypto,1095,35.972404730617605,114.5141680365297,2.0
INV02235,3,24518.09,8172.696666666667,-4207.43,-1402.4766666666667,2021-10-23,2024-03-18,877,True,438.5,-17.160512911079127,Female,56,Port Harcourt,High,2021-05-05,Crypto,1472,48.35742444152431,-87.00690842391305,1.0
INV02236,4,55690.53,13922.6325,10300.539999999999,2575.1349999999998,2024-04-28,2024-12-31,247,False,82.33333333333333,18.49603514277921,Male,32,Lagos,Low,2023-12-27,Mutual Fund,506,16.62286465177398,619.6609438735178,3.0
INV02237,5,18786.620000000003,3757.3240000000005,1702.34,340.46799999999996,2024-03-04,2024-08-29,178,False,44.5,9.061449052570392,Male,68,Enugu,Low,2022-09-27,Crypto,962,31.603153745072273,53.866143035343036,0.0
INV02238,4,43513.42,10878.355,3942.59,985.6475,2021-08-15,2023-05-09,632,True,210.66666666666666,9.060630030919198,Female,49,Kano,Low,2020-12-18,Mutual Fund,1610,52.890932982917214,74.54188795031057,1.0
INV02239,5,52194.24,10438.848,3639.54,727.908,2022-08-16,2024-11-12,819,False,204.75,6.973068292593205,Male,69,Lagos,Medium,2021-06-06,Fixed Income,1440,47.30617608409987,76.93583166666667,0.0
INV02240,6,74518.35,12419.725,19770.1,3295.0166666666664,2022-08-03,2024-12-25,875,False,175.0,26.530512283216147,Female,63,Lagos,Medium,2021-10-24,Mutual Fund,1300,42.70696452036793,462.9244953846154,0.0
INV02241,5,36032.89,7206.5779999999995,-2530.8199999999997,-506.16399999999993,2021-03-16,2024-01-27,1047,True,261.75,-7.0236386812159655,Male,63,Abuja,Medium,2020-11-20,Mutual Fund,1638,53.810775295663596,-47.0318442002442,1.0
INV02243,6,99663.75,16610.625,3487.31,581.2183333333334,2023-01-04,2024-02-09,401,True,80.2,3.499075641845706,Female,41,Port Harcourt,High,2022-11-04,Mutual Fund,924,30.354796320630747,114.88497445887447,0.0
INV02244,8,45244.87,5655.60875,-4192.33,-524.04125,2023-05-30,2024-12-02,552,False,78.85714285714286,-9.265868152566247,Male,22,Lagos,Medium,2022-08-17,Fixed Income,1003,32.95006570302234,-127.23282671984047,0.0
INV02245,7,79093.51,11299.072857142857,33067.71,4723.958571428571,2023-03-08,2024-07-07,487,False,81.16666666666667,41.808373405099864,Female,32,Enugu,Medium,2022-10-17,Crypto,942,30.946123521681997,1068.5574229299364,2.0
INV02246,4,35164.0,8791.0,2433.01,608.2525,2023-07-31,2024-03-22,235,True,78.33333333333333,6.919036514617223,Male,49,Abuja,Low,2022-10-12,Real Estate,947,31.110381077529563,78.20572798310455,0.0
INV02247,1,18468.3,18468.3,650.66,650.66,2024-07-27,2024-07-27,0,False,,3.5231179913689945,Male,32,Enugu,Medium,2023-11-24,Fixed Income,539,17.706964520367936,36.74599332096475,
INV02248,5,22860.11,4572.022,1788.74,357.748,2020-07-04,2024-04-24,1390,True,347.5,7.824721753307398,Female,35,Port Harcourt,High,2020-02-23,Mutual Fund,1909,62.71353482260184,28.52239161864851,1.0
INV02249,1,2560.68,2560.68,196.42,196.42,2024-09-02,2024-09-02,0,False,,7.670618741896684,Male,31,Lagos,Low,2022-09-02,Mutual Fund,987,32.42444152431012,6.057775886524822,
INV02250,1,1660.79,1660.79,101.52,101.52,2023-02-27,2023-02-27,0,True,,6.1127535690845916,Female,66,Lagos,High,2021-01-01,Mutual Fund,1596,52.43101182654402,1.9362586466165412,
INV02251,4,17565.83,4391.4575,964.07,241.0175,2023-06-01,2024-12-27,575,False,191.66666666666666,5.488325914573919,Male,60,Enugu,Medium,2023-04-01,Fixed Income,776,25.492772667542706,37.817385051546395,1.0
INV02252,8,81843.09,10230.38625,35888.19,4486.02375,2020-10-01,2023-11-08,1133,True,161.85714285714286,43.84999393351352,Male,40,Abuja,Low,2020-01-14,Crypto,1949,64.02759526938239,560.511289687019,2.0
INV02253,7,45398.88,6485.5542857142855,6368.74,909.8199999999999,2023-05-19,2024-12-06,567,False,94.5,14.028407749266062,Male,33,Lagos,Low,2022-12-13,Crypto,885,29.07358738501971,219.05587073446327,0.0
INV02254,4,37640.42,9410.105,-5224.0,-1306.0,2022-05-06,2024-03-12,676,True,225.33333333333334,-13.87869742154843,Female,39,Enugu,Medium,2021-08-26,Mutual Fund,1359,44.645203679369246,-117.01144959529067,1.0
INV02255,4,31056.04,7764.01,1123.1,280.775,2021-06-17,2025-01-01,1294,False,431.3333333333333,3.6163657697504252,Other,25,Port Harcourt,Low,2021-04-26,Fixed Income,1481,48.65308804204993,23.083837947332885,1.0
INV02256,2,12198.66,6099.33,8392.43,4196.215,2020-09-17,2021-04-01,196,True,196.0,68.79796633400717,Female,39,Abuja,Medium,2020-08-20,Crypto,1730,56.83311432325887,147.66795907514452,2.0
INV02257,4,26146.01,6536.5025,15288.54,3822.135,2023-05-20,2024-07-01,408,False,136.0,58.473702105981,Male,30,Lagos,High,2023-04-10,Mutual Fund,767,25.19710906701708,606.7577022164277,2.0
INV02258,5,35710.6,7142.12,3012.85,602.5699999999999,2022-01-26,2024-09-18,966,False,241.5,8.436850682990485,Female,52,Abuja,Low,2021-04-09,Mutual Fund,1498,49.21156373193167,61.22239919893191,0.0
INV02259,6,58063.75,9677.291666666666,2524.15,420.69166666666666,2021-07-28,2025-01-01,1253,False,250.6,4.347204581171557,Female,63,Lagos,Low,2020-11-23,Mutual Fund,1635,53.712220762155056,46.99396085626912,0.0
INV02260,4,35320.85,8830.2125,11285.54,2821.385,2022-07-19,2024-09-07,781,False,260.3333333333333,31.951496071017548,Other,31,Port Harcourt,Medium,2022-05-07,Mutual Fund,1105,36.300919842312744,310.88854081447965,2.0
INV02261,5,42441.270000000004,8488.254,8635.0,1727.0,2021-04-20,2024-04-22,1098,True,274.5,20.345762508991836,Other,57,Port Harcourt,Low,2021-03-02,Fixed Income,1536,50.45992115637319,171.12591145833335,0.0
INV02262,1,9789.42,9789.42,-1152.56,-1152.56,2021-03-24,2021-03-24,0,True,,-11.773526930093917,Male,63,Port Harcourt,Medium,2020-10-05,Crypto,1684,55.321944809461236,-20.833685510688834,
INV02263,5,34728.75,6945.75,2012.8,402.56,2024-02-08,2024-12-11,307,False,76.75,5.795774394413851,Male,68,Lagos,Medium,2022-12-31,Stocks,867,28.48226018396846,70.66854901960785,0.0
INV02264,4,26983.510000000002,6745.8775000000005,4609.93,1152.4825,2023-08-31,2024-09-08,374,False,124.66666666666667,17.084248861619557,Female,54,Kano,Medium,2022-09-05,Stocks,984,32.32588699080158,142.60799715447155,0.0
INV02265,5,41974.81,8394.962,3450.0099999999998,690.002,2022-12-07,2024-02-03,423,True,105.75,8.21923911031402,Male,60,Enugu,Medium,2021-08-02,Mutual Fund,1383,45.43363994743758,75.93514417932032,0.0
INV02266,5,81182.07,16236.414,19110.34,3822.068,2021-06-21,2024-08-07,1143,False,285.75,23.54009943328619,Male,27,Lagos,Medium,2020-02-16,Mutual Fund,1916,62.943495400788436,303.6110384133612,3.0
INV02267,4,32058.739999999998,8014.6849999999995,5076.849999999999,1269.2124999999999,2022-03-25,2023-09-05,529,True,176.33333333333334,15.8360871325573,Female,24,Abuja,Low,2020-12-12,Crypto,1616,53.088042049934295,95.63076361386138,1.0
INV02268,6,96741.44,16123.573333333334,4672.98,778.8299999999999,2021-04-05,2024-11-04,1309,False,261.8,4.83038085850283,Female,45,Lagos,Medium,2020-11-28,Mutual Fund,1630,53.547963206307486,87.26718478527607,0.0
INV02269,2,17049.63,8524.815,1519.43,759.715,2023-06-10,2023-12-09,182,True,182.0,8.911806297262755,Male,42,Port Harcourt,Low,2022-02-24,Fixed Income,1177,38.66622864651774,39.296048598130845,1.0
INV02270,7,79046.31,11292.33,11334.859999999999,1619.265714285714,2021-11-28,2024-09-05,1012,False,168.66666666666666,14.339518188768077,Female,29,Kano,Medium,2021-11-14,Real Estate,1279,42.01708278580814,269.76789554339325,0.0
INV02271,6,49377.83,8229.638333333334,11626.470000000001,1937.7450000000001,2023-09-13,2024-10-31,414,False,82.8,23.545931443321834,Female,45,Port Harcourt,Medium,2023-08-20,Crypto,635,20.86070959264126,557.338183937008,0.0
INV02272,5,37170.04,7434.008,10073.22,2014.6439999999998,2023-02-02,2024-09-14,590,False,147.5,27.100374387544374,Male,45,Kano,High,2021-02-05,Crypto,1561,51.28120893561103,196.43101652786675,2.0
INV02273,4,39168.17,9792.0425,-6695.030000000001,-1673.7575000000002,2022-01-14,2024-12-28,1079,False,359.6666666666667,-17.09303753532524,Female,45,Abuja,High,2021-10-22,Crypto,1302,42.77266754270696,-156.52589339477728,1.0
INV02274,6,40870.96,6811.826666666667,3368.52,561.42,2020-11-30,2024-10-14,1414,False,282.8,8.241842129472857,Male,28,Lagos,Low,2020-11-16,Fixed Income,1642,53.942181340341655,62.446862850182704,0.0
INV02275,5,41996.880000000005,8399.376,145.30999999999995,29.06199999999999,2023-12-14,2024-10-09,300,False,75.0,0.34600189347399124,Male,32,Lagos,Medium,2023-07-24,Stocks,662,21.747700394218132,6.68162598187311,0.0
INV02276,7,54875.19,7839.312857142858,3820.47,545.7814285714286,2020-08-09,2024-10-09,1522,False,253.66666666666666,6.962108012746743,Male,60,Port Harcourt,Low,2020-01-27,Crypto,1936,63.60052562417871,60.069786570247935,0.0
INV02277,3,51989.56,17329.853333333333,2361.4300000000003,787.1433333333334,2022-09-01,2024-05-10,617,True,308.5,4.542123457094078,Female,23,Kano,Medium,2022-07-16,Real Estate,1035,34.00131406044678,69.45113932367151,3.0
INV02278,4,38605.32,9651.33,12267.99,3066.9975,2021-05-05,2024-11-17,1292,False,430.6666666666667,31.777977750216806,Male,20,Lagos,Medium,2021-01-11,Real Estate,1586,52.10249671484888,235.4587740226986,2.0
INV02279,5,39590.03,7918.005999999999,2606.56,521.312,2021-11-25,2024-08-03,982,False,245.5,6.583879830351227,Other,65,Port Harcourt,Medium,2021-05-17,Fixed Income,1460,47.96320630749014,54.34499068493151,0.0
INV02280,6,50780.38,8463.396666666666,8967.88,1494.6466666666665,2023-12-17,2024-12-25,374,False,74.8,17.660127789512405,Male,67,Kano,Medium,2023-11-03,Stocks,560,18.396846254927727,487.4683342857142,0.0
INV02281,4,48983.61,12245.9025,2651.5,662.875,2024-03-21,2024-11-13,237,False,79.0,5.413035094800077,Other,52,Enugu,Low,2023-11-01,Real Estate,562,18.462549277266753,143.61505338078294,0.0
INV02282,5,65659.03,13131.806,1924.3600000000001,384.872,2023-02-23,2024-10-26,611,False,152.75,2.9308383020583766,Male,65,Port Harcourt,Low,2021-10-21,Real Estate,1303,42.80551905387647,44.955885188027636,0.0
INV02283,3,65888.06,21962.686666666665,5116.389999999999,1705.4633333333331,2022-03-10,2023-12-26,656,True,328.0,7.7652764400712355,Female,47,Lagos,High,2021-05-20,Crypto,1457,47.8646517739816,106.89287000686342,3.0
INV02284,10,68000.28,6800.028,8434.6,843.46,2024-01-27,2024-12-20,328,False,36.44444444444444,12.403772455054597,Female,60,Enugu,High,2023-12-24,Crypto,509,16.72141918528252,504.4189076620826,0.0
INV02285,8,40668.55,5083.56875,2094.42,261.8025,2020-07-29,2024-06-15,1417,False,202.42857142857142,5.149974611831501,Male,35,Kano,Low,2020-07-11,Fixed Income,1770,58.14717477003942,36.01929084745763,0.0
INV02286,1,21988.39,21988.39,1986.49,1986.49,2023-02-02,2023-02-02,0,True,,9.034267629417162,Male,32,Abuja,Low,2022-11-09,Real Estate,919,30.190538764783177,65.79842829162133,
INV02287,3,33234.35,11078.116666666667,1139.52,379.84,2023-03-28,2024-10-07,559,False,279.5,3.4287416483247006,Male,42,Abuja,Low,2021-03-27,Fixed Income,1511,49.63863337713535,22.956312905360686,1.0
INV02288,7,85298.25,12185.464285714286,28998.72,4142.674285714286,2021-08-27,2023-12-25,850,True,141.66666666666666,33.99685222146996,Male,61,Enugu,Medium,2021-02-05,Fixed Income,1561,51.28120893561103,565.4843285073672,0.0
INV02289,4,17985.05,4496.2625,529.46,132.365,2023-08-24,2024-11-21,455,False,151.66666666666666,2.943889508230447,Female,40,Kano,Low,2023-03-13,Crypto,795,26.116951379763467,20.272657106918242,1.0
INV02290,3,22266.370000000003,7422.123333333334,2950.26,983.4200000000001,2023-12-09,2024-02-22,75,True,37.5,13.249847191077846,Female,32,Port Harcourt,Medium,2022-09-04,Crypto,985,32.35873850197109,91.17351715736042,1.0
INV02291,2,27481.39,13740.695,2385.84,1192.92,2022-12-13,2024-03-24,467,True,467.0,8.681656932200301,Male,54,Enugu,Medium,2020-02-02,Real Estate,1930,63.40341655716163,37.629517927461144,1.0
INV02292,7,45272.5,6467.5,968.9399999999999,138.42,2021-06-04,2024-08-22,1175,False,195.83333333333334,2.1402396598376496,Male,64,Lagos,Low,2020-08-07,Real Estate,1743,57.26018396846255,16.921706024096384,0.0
INV02293,1,1441.46,1441.46,-55.95,-55.95,2023-08-07,2023-08-07,0,True,,-3.8814812759285724,Female,22,Abuja,Low,2021-01-10,Stocks,1587,52.135348226018394,-1.0731682419659736,
INV02294,4,25040.05,6260.0125,1574.23,393.5575,2023-11-21,2024-08-11,264,False,88.0,6.286848468753058,Male,42,Lagos,Low,2022-07-20,Real Estate,1031,33.86990801576872,46.47872085354026,0.0
INV02295,5,35026.78,7005.356,2122.92,424.584,2023-08-06,2024-03-09,216,True,54.0,6.060848299501125,Female,33,Abuja,Low,2023-06-03,Mutual Fund,713,23.423127463863338,90.63349901823283,0.0
INV02296,6,26140.739999999998,4356.79,1100.84,183.47333333333333,2022-06-19,2024-12-26,921,False,184.2,4.211204426500551,Female,36,Abuja,Low,2021-01-29,Crypto,1568,51.51116951379763,21.370898979591836,0.0
INV02298,6,38210.49,6368.415,2524.61,420.7683333333334,2022-09-08,2024-12-05,819,False,163.8,6.607112340092996,Female,47,Abuja,Medium,2021-07-02,Fixed Income,1414,46.45203679369251,54.34874710042433,0.0
INV02299,2,37848.04,18924.02,1155.4,577.7,2023-04-05,2024-11-28,603,False,603.0,3.05273403853938,Female,44,Port Harcourt,Medium,2022-08-23,Fixed Income,997,32.75295663600526,35.27620461384152,3.0
INV02300,7,89812.65,12830.378571428571,-776.0299999999997,-110.86142857142853,2022-06-13,2024-04-13,670,True,111.66666666666667,-0.8640542284410935,Male,26,Lagos,Medium,2022-02-28,Crypto,1173,38.534822601839686,-20.138408525149185,0.0
INV02301,1,17119.24,17119.24,1128.07,1128.07,2024-05-11,2024-05-11,0,True,,6.589486449164799,Female,47,Enugu,Medium,2023-03-30,Mutual Fund,778,25.558475689881732,44.136826221079694,
INV02302,9,116579.85,12953.316666666668,-20.710000000000377,-2.301111111111153,2021-09-21,2024-11-30,1166,False,145.75,-0.017764648007353223,Male,39,Enugu,Medium,2021-09-11,Stocks,1343,44.119579500657025,-0.4694061057334412,0.0
INV02303,5,33079.91,6615.982000000001,4075.45,815.0899999999999,2022-04-24,2024-04-14,721,True,180.25,12.320015380936645,Male,61,Kano,Medium,2020-12-16,Crypto,1612,52.95663600525624,76.9582493796526,0.0
INV02304,4,21421.87,5355.4675,1727.8,431.95,2023-04-28,2023-09-23,148,True,49.333333333333336,8.065589045214073,Male,28,Kano,Low,2022-06-25,Mutual Fund,1056,34.69119579500657,49.805143939393936,0.0
INV02305,4,41137.18,10284.295,1388.9199999999998,347.22999999999996,2022-07-28,2023-10-19,448,True,149.33333333333334,3.3763131065376863,Male,41,Port Harcourt,High,2022-06-11,Fixed Income,1070,35.15111695137976,39.51282691588785,0.0
INV02306,4,21615.54,5403.885,1393.68,348.42,2021-12-27,2024-12-19,1088,False,362.6666666666667,6.447583544061356,Male,25,Port Harcourt,High,2020-05-13,Mutual Fund,1829,60.08541392904073,23.19498042646255,1.0
INV02307,2,15513.789999999999,7756.8949999999995,3046.86,1523.43,2024-06-24,2024-07-19,25,False,25.0,19.63968830311613,Male,37,Lagos,High,2023-05-20,Crypto,727,23.88304862023653,127.57416561210455,1.0
INV02308,4,26247.079999999998,6561.7699999999995,-482.85,-120.7125,2024-03-10,2024-09-21,195,False,65.0,-1.8396332087226468,Female,33,Port Harcourt,High,2023-07-30,Real Estate,656,21.55059132720105,-22.40541768292683,0.0
INV02309,2,3439.93,1719.965,142.95,71.475,2024-01-09,2024-06-27,170,False,170.0,4.155607817600939,Female,47,Abuja,Low,2023-07-16,Fixed Income,670,22.010512483574242,6.494623880597015,1.0
INV02310,5,29344.97,5868.994000000001,1938.65,387.73,2023-06-24,2024-11-14,509,False,127.25,6.606413296725129,Female,53,Lagos,Medium,2023-04-09,Crypto,768,25.229960578186596,76.83920052083334,0.0
INV02311,4,80773.59,20193.3975,6032.9,1508.225,2021-12-11,2024-09-28,1022,False,340.6666666666667,7.468901654612603,Male,68,Lagos,Medium,2020-08-18,Fixed Income,1732,56.8988173455979,106.02856581986143,3.0
INV02312,6,38662.04,6443.673333333333,2247.7900000000004,374.6316666666667,2020-10-04,2024-04-13,1287,True,257.4,5.81394566867139,Female,49,Enugu,Low,2020-02-20,Fixed Income,1912,62.81208935611038,35.78594539748955,0.0
INV02313,6,60569.01,10094.835000000001,4483.14,747.19,2022-02-16,2024-10-08,965,False,193.0,7.401705921889759,Female,21,Abuja,Low,2022-01-19,Real Estate,1213,39.84888304862024,112.50352976092334,0.0
INV02314,3,17515.6,5838.533333333333,790.39,263.4633333333333,2021-04-10,2022-09-15,523,True,261.5,4.512491721665259,Male,32,Enugu,Medium,2020-07-12,Mutual Fund,1769,58.1143232588699,13.600605765969476,1.0
INV02315,1,18435.15,18435.15,431.2,431.2,2022-06-28,2022-06-28,0,True,,2.339009989069793,Male,20,Enugu,Medium,2021-04-09,Fixed Income,1498,49.21156373193167,8.762168224299065,
INV02316,1,1000.0,1000.0,26.91,26.91,2022-11-02,2022-11-02,0,True,,2.691,Male,42,Abuja,Low,2022-09-09,Mutual Fund,980,32.19448094612352,0.8358575510204083,
INV02317,6,56761.08,9460.18,3348.49,558.0816666666666,2021-06-27,2024-12-19,1271,False,254.2,5.899271120281713,Female,36,Kano,High,2021-05-20,Mutual Fund,1457,47.8646517739816,69.95747124227866,0.0
INV02318,5,42448.32,8489.664,2021.74,404.348,2023-02-23,2024-09-01,556,False,139.0,4.762826891617855,Male,29,Enugu,Low,2023-01-27,Real Estate,840,27.59526938239159,73.26400666666667,0.0
INV02319,4,48370.87,12092.7175,-17737.19,-4434.2975,2021-02-19,2023-05-27,827,True,275.6666666666667,-36.66915645718177,Male,36,Abuja,Medium,2020-08-03,Crypto,1747,57.3915900131406,-309.05556016027475,1.0
INV02320,3,22100.86,7366.953333333334,641.78,213.92666666666665,2024-01-02,2024-08-22,233,False,116.5,2.9038688992193062,Female,44,Kano,Low,2023-05-16,Fixed Income,731,24.014454664914584,26.72473761969904,1.0
INV02321,6,46813.79,7802.298333333333,7740.34,1290.0566666666666,2020-12-19,2023-11-07,1053,True,210.6,16.534316063706868,Female,60,Port Harcourt,Medium,2020-09-23,Crypto,1696,55.7161629434954,138.92449858490568,0.0
INV02322,3,23973.86,7991.286666666667,-7044.17,-2348.056666666667,2023-06-09,2024-12-15,555,False,277.5,-29.382711002733807,Female,50,Abuja,Medium,2022-08-13,Crypto,1007,33.08147174770039,-212.93399682224432,1.0
INV02323,5,45457.850000000006,9091.570000000002,-2079.3199999999997,-415.8639999999999,2023-03-23,2024-10-06,563,False,140.75,-4.574171457735021,Male,54,Kano,Medium,2021-11-06,Mutual Fund,1287,42.27989487516425,-49.1798763014763,0.0
INV02324,3,29223.410000000003,9741.136666666667,2212.92,737.64,2023-07-23,2024-06-02,315,False,157.5,7.572422246411352,Female,28,Port Harcourt,Medium,2023-06-24,Mutual Fund,692,22.733245729303547,97.3428971098266,1.0
INV02325,2,2378.0299999999997,1189.0149999999999,101.28999999999999,50.644999999999996,2023-10-11,2024-03-12,153,True,153.0,4.2594079973759795,Male,57,Abuja,Medium,2022-10-28,Fixed Income,931,30.584756898817343,3.3117804511278197,1.0
INV02326,4,9519.38,2379.845,474.20000000000005,118.55000000000001,2023-09-28,2024-08-14,321,False,107.0,4.981416856980182,Male,58,Abuja,Low,2023-03-24,Mutual Fund,784,25.755584756898816,18.411540816326532,1.0
INV02327,7,146567.56,20938.222857142857,6881.14,983.0200000000001,2024-01-06,2024-12-08,337,False,56.166666666666664,4.694858807774381,Female,33,Abuja,High,2023-12-22,Real Estate,511,16.78712220762155,409.90587397260276,3.0
INV02328,4,21885.350000000002,5471.337500000001,895.48,223.87,2022-04-15,2023-06-18,429,True,143.0,4.091686904710228,Male,64,Enugu,Low,2022-03-24,Mutual Fund,1149,37.746386333771355,23.7235954743255,1.0
INV02329,3,45789.38,15263.126666666665,4619.08,1539.6933333333334,2022-02-21,2023-03-13,385,True,192.5,10.08766661614549,Male,69,Lagos,Low,2021-12-11,Mutual Fund,1252,41.13009198423127,112.30414952076679,3.0
